"id","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","sales","quantity","discount","profit"
7280,"Standard Class","Corporate","United States","Santa Clara","California",95051,"West","Office Supplies","Paper",10.56,2,0,4.752
9693,"Second Class","Corporate","United States","Brentwood","California",94513,"West","Office Supplies","Appliances",320.88,6,0,93.0552
379,"Standard Class","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","Office Supplies","Binders",17.52,4,0,8.4096
1840,"Second Class","Consumer","United States","Buffalo","New York",14215,"East","Office Supplies","Art",2.78,2,0,0.7228
3371,"Second Class","Corporate","United States","Henderson","Kentucky",42420,"South","Furniture","Chairs",975.92,4,0,292.776
3064,"Second Class","Consumer","United States","Los Angeles","California",90045,"West","Office Supplies","Paper",48.94,1,0,24.47
4408,"Second Class","Corporate","United States","Sunnyvale","California",94086,"West","Technology","Accessories",149.95,5,0,31.4895
1177,"Standard Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Office Supplies","Binders",14.301,7,0.7,-10.4874
684,"Same Day","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Binders",45.576,3,0.2,15.9516
5352,"Second Class","Corporate","United States","Chicago","Illinois",60623,"Central","Technology","Phones",49.616,2,0.2,4.9616
2557,"Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Office Supplies","Binders",8.568,3,0.8,-14.5656
287,"Standard Class","Consumer","United States","Columbia","South Carolina",29203,"South","Technology","Phones",629.95,5,0,176.386
1504,"Standard Class","Consumer","United States","San Francisco","California",94122,"West","Furniture","Chairs",218.352,3,0.2,0
9820,"Standard Class","Corporate","United States","Phoenix","Arizona",85023,"West","Office Supplies","Binders",5.214,2,0.7,-4.1712
9770,"First Class","Consumer","United States","Lake Forest","California",92630,"West","Furniture","Furnishings",54.92,4,0,19.7712
9588,"Standard Class","Corporate","United States","San Francisco","California",94122,"West","Office Supplies","Paper",143.7,3,0,68.976
1756,"Standard Class","Consumer","United States","Springfield","Oregon",97477,"West","Technology","Machines",29.925,5,0.7,-21.945
4350,"Second Class","Consumer","United States","New York City","New York",10011,"East","Technology","Phones",677.58,3,0,176.1708
8576,"Standard Class","Corporate","United States","Springfield","Oregon",97477,"West","Office Supplies","Labels",146.544,6,0.2,47.6268
3734,"First Class","Corporate","United States","San Diego","California",92105,"West","Technology","Phones",215.968,2,0.2,18.8972
9206,"Standard Class","Consumer","United States","Gilbert","Arizona",85234,"West","Office Supplies","Storage",82.368,2,0.2,-19.5624
4607,"First Class","Consumer","United States","Florence","South Carolina",29501,"South","Office Supplies","Fasteners",31.56,4,0,14.202
5681,"Standard Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Binders",334.768,7,0.2,108.7996
4830,"First Class","Home Office","United States","Los Angeles","California",90049,"West","Technology","Phones",627.168,4,0.2,70.5564
7578,"Standard Class","Consumer","United States","Passaic","New Jersey",7055,"East","Office Supplies","Appliances",662.84,4,0,172.3384
8872,"Second Class","Home Office","United States","Chicago","Illinois",60610,"Central","Technology","Phones",27.184,2,0.2,2.0388
7062,"Standard Class","Corporate","United States","San Francisco","California",94122,"West","Technology","Phones",668.16,9,0.2,75.168
5872,"Standard Class","Home Office","United States","San Francisco","California",94122,"West","Office Supplies","Paper",163.96,4,0,80.3404
2337,"First Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Labels",9.45,3,0,4.536
1169,"Standard Class","Corporate","United States","Newark","Delaware",19711,"East","Office Supplies","Envelopes",57.96,7,0,27.2412
1368,"Standard Class","Consumer","United States","Portland","Oregon",97206,"West","Technology","Phones",155.976,3,0.2,54.5916
2851,"Second Class","Consumer","United States","Fairfield","Connecticut",6824,"East","Office Supplies","Binders",43.8,10,0,21.024
2417,"First Class","Consumer","United States","Gladstone","Missouri",64118,"Central","Furniture","Furnishings",126.3,3,0,40.416
9039,"Standard Class","Corporate","United States","Des Moines","Iowa",50315,"Central","Furniture","Furnishings",34.58,7,0,14.5236
1540,"Standard Class","Consumer","United States","Hattiesburg","Mississippi",39401,"South","Furniture","Bookcases",504.9,5,0,126.225
6682,"Second Class","Consumer","United States","Houston","Texas",77095,"Central","Technology","Phones",719.96,5,0.2,53.997
5066,"Second Class","Corporate","United States","Bossier City","Louisiana",71111,"South","Office Supplies","Storage",572.58,6,0,34.3548
2877,"Standard Class","Corporate","United States","Newark","Delaware",19711,"East","Furniture","Chairs",291.1,5,0,75.686
5816,"Standard Class","Corporate","United States","Phoenix","Arizona",85023,"West","Furniture","Tables",35.445,1,0.5,-24.1026
9567,"Standard Class","Home Office","United States","Fresno","California",93727,"West","Office Supplies","Paper",45.68,2,0,21.0128
2912,"Standard Class","Corporate","United States","New York City","New York",10011,"East","Furniture","Tables",384.768,2,0.4,-115.4304
8692,"Standard Class","Home Office","United States","Jackson","Mississippi",39212,"South","Office Supplies","Binders",511.84,8,0,240.5648
9231,"Standard Class","Consumer","United States","Dover","Delaware",19901,"East","Technology","Phones",19.98,2,0,5.1948
380,"Second Class","Corporate","United States","Chicago","Illinois",60653,"Central","Office Supplies","Supplies",8.72,5,0.2,-1.744
6923,"Standard Class","Consumer","United States","Paterson","New Jersey",7501,"East","Furniture","Chairs",302.94,3,0,18.1764
9778,"First Class","Consumer","United States","Eau Claire","Wisconsin",54703,"Central","Office Supplies","Paper",195.64,4,0,91.9508
689,"Standard Class","Consumer","United States","San Jose","California",95123,"West","Technology","Phones",1432,5,0.2,125.3
67,"Standard Class","Consumer","United States","Aurora","Illinois",60505,"Central","Office Supplies","Storage",221.024,2,0.2,-55.256
9802,"Standard Class","Corporate","United States","Columbus","Indiana",47201,"Central","Office Supplies","Paper",158.28,6,0,72.8088
5535,"Standard Class","Home Office","United States","Elmhurst","Illinois",60126,"Central","Office Supplies","Paper",17.472,3,0.2,5.6784
8696,"Standard Class","Corporate","United States","Auburn","New York",13021,"East","Office Supplies","Art",17.97,3,0,5.2113
9547,"Second Class","Corporate","United States","Houston","Texas",77041,"Central","Technology","Phones",131.88,3,0.2,14.8365
2388,"Standard Class","Consumer","United States","Los Angeles","California",90004,"West","Office Supplies","Paper",146.73,3,0,68.9631
5573,"Standard Class","Corporate","United States","East Point","Georgia",30344,"South","Furniture","Furnishings",27.42,3,0,9.3228
9932,"Standard Class","Corporate","United States","New York City","New York",10011,"East","Office Supplies","Binders",28.752,3,0.2,10.0632
8049,"Standard Class","Home Office","United States","Phoenix","Arizona",85023,"West","Office Supplies","Appliances",78.272,2,0.2,5.8704
9505,"Standard Class","Consumer","United States","San Francisco","California",94122,"West","Technology","Phones",148.48,2,0.2,16.704
5720,"Standard Class","Corporate","United States","Franklin","Wisconsin",53132,"Central","Technology","Phones",149.97,3,0,5.9988
5658,"Standard Class","Home Office","United States","Louisville","Kentucky",40214,"South","Technology","Accessories",279.86,14,0,64.3678
3492,"Standard Class","Corporate","United States","Bangor","Maine",4401,"East","Office Supplies","Appliances",101.96,2,0,27.5292
5882,"Standard Class","Consumer","United States","San Francisco","California",94110,"West","Technology","Accessories",45.48,4,0,15.918
8000,"Standard Class","Consumer","United States","Meriden","Connecticut",6450,"East","Office Supplies","Binders",10.76,2,0,5.1648
2515,"Standard Class","Consumer","United States","San Francisco","California",94109,"West","Furniture","Furnishings",32.04,3,0,8.01
6819,"First Class","Corporate","United States","Tinley Park","Illinois",60477,"Central","Furniture","Furnishings",22.288,7,0.6,-8.9152
2858,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Technology","Phones",87.8,4,0,43.9
5124,"Standard Class","Consumer","United States","Dallas","Texas",75217,"Central","Office Supplies","Labels",4.928,2,0.2,1.7248
7770,"Standard Class","Consumer","United States","Los Angeles","California",90049,"West","Office Supplies","Fasteners",15.26,7,0,5.0358
411,"Standard Class","Consumer","United States","Pasadena","California",91104,"West","Office Supplies","Art",41.86,7,0,14.2324
7220,"Standard Class","Corporate","United States","Phoenix","Arizona",85023,"West","Technology","Accessories",100.8,2,0.2,21.42
769,"First Class","Corporate","United States","Los Angeles","California",90045,"West","Furniture","Tables",510.24,3,0.2,6.378
1861,"Standard Class","Home Office","United States","Providence","Rhode Island",2908,"East","Office Supplies","Storage",2079.4,5,0,582.232
7496,"Standard Class","Consumer","United States","San Diego","California",92037,"West","Technology","Machines",686.4,2,0.2,77.22
9790,"Standard Class","Consumer","United States","Springfield","Virginia",22153,"South","Office Supplies","Art",5.56,2,0,1.4456
5163,"Standard Class","Consumer","United States","Lawrence","Massachusetts",1841,"East","Office Supplies","Labels",122.12,4,0,56.1752
1415,"Standard Class","Home Office","United States","Rochester","New York",14609,"East","Office Supplies","Storage",142.04,4,0,38.3508
3696,"Standard Class","Consumer","United States","Concord","North Carolina",28027,"South","Office Supplies","Paper",15.552,3,0.2,5.4432
4557,"First Class","Consumer","United States","Thousand Oaks","California",91360,"West","Technology","Phones",15.984,2,0.2,1.1988
8131,"Standard Class","Consumer","United States","Huntsville","Texas",77340,"Central","Technology","Phones",239.976,3,0.2,17.9982
9780,"Standard Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Appliances",52.98,2,0,14.8344
3220,"Standard Class","Corporate","United States","Torrance","California",90503,"West","Technology","Phones",371.2,5,0.2,41.76
421,"First Class","Consumer","United States","New York City","New York",10024,"East","Furniture","Furnishings",41.96,2,0,10.9096
7681,"Second Class","Corporate","United States","Los Angeles","California",90004,"West","Technology","Accessories",299.97,3,0,131.9868
3545,"Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Binders",4305.552,6,0.2,1453.1238
8567,"Standard Class","Consumer","United States","Los Angeles","California",90004,"West","Office Supplies","Binders",487.984,2,0.2,152.495
2334,"Standard Class","Consumer","United States","Los Angeles","California",90049,"West","Office Supplies","Storage",892.35,5,0,267.705
6717,"First Class","Corporate","United States","Tucson","Arizona",85705,"West","Technology","Machines",95.994,2,0.7,-63.996
2773,"Standard Class","Consumer","United States","San Diego","California",92024,"West","Technology","Phones",38.24,4,0.2,-9.56
2088,"Standard Class","Home Office","United States","Alexandria","Virginia",22304,"South","Office Supplies","Paper",16.68,2,0,8.34
6177,"First Class","Corporate","United States","Suffolk","Virginia",23434,"South","Office Supplies","Paper",29.9,5,0,13.455
6211,"Standard Class","Corporate","United States","San Francisco","California",94110,"West","Office Supplies","Binders",9.984,4,0.2,3.6192
1878,"Standard Class","Corporate","United States","Mesa","Arizona",85204,"West","Office Supplies","Paper",86.272,4,0.2,31.2736
8844,"Second Class","Consumer","United States","San Diego","California",92105,"West","Technology","Accessories",53.25,3,0,20.7675
1088,"Second Class","Consumer","United States","Los Angeles","California",90045,"West","Furniture","Tables",241.568,2,0.2,-15.098
2949,"First Class","Consumer","United States","Dallas","Texas",75081,"Central","Office Supplies","Binders",30.96,8,0.8,-52.632
333,"Standard Class","Corporate","United States","New York City","New York",10024,"East","Office Supplies","Appliances",56.52,3,0,15.8256
5379,"Standard Class","Consumer","United States","Los Angeles","California",90036,"West","Technology","Phones",57.568,4,0.2,5.7568
7059,"Second Class","Consumer","United States","San Angelo","Texas",76903,"Central","Furniture","Chairs",85.246,2,0.3,-1.2178
1509,"Standard Class","Corporate","United States","New York City","New York",10011,"East","Office Supplies","Art",140.75,5,0,39.41
2817,"First Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Storage",40.44,3,0,10.5144
