"id","date","location","min_temp","max_temp","rainfall","evaporation","sunshine","wind_gust_dir","wind_gust_speed","wind_dir9am","wind_dir3pm","wind_speed9am","wind_speed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","rain_today","rain_tomorrow"
49203,2011-05-29,"Canberra",-0.6,16.8,0,NA,NA,"E",15,"ESE","E",6,7,88,49,1027.1,1023.2,3,6,5.5,14.8,0,0
14700,2017-04-27,"CoffsHarbour",7.7,21.3,5.6,NA,NA,"S",37,"WSW","S",15,17,53,53,1013.2,1012.6,NA,8,17.2,20.3,1,0
8706,2016-11-24,"Walpole",12,22.2,0,NA,NA,"SE",46,"ESE","ESE",17,28,67,61,1023.4,1021.7,NA,NA,19.8,20.4,0,0
35752,2012-03-27,"Nuriootpa",14.2,25.4,0,NA,NA,"SE",39,"ESE","WSW",13,11,53,24,1022,1020,7,6,15.9,24.5,0,0
17098,2011-01-16,"Perth",17.5,36.3,0,NA,NA,"ENE",39,"E","NE",17,9,41,23,1014,1009.5,0,0,24.1,35.4,0,0
11952,2011-03-19,"Townsville",25.6,31,0,NA,NA,"N",28,NA,"NNE",0,17,82,65,1011.4,1006.6,7,7,28,30.9,0,0
27780,2017-04-16,"MountGinini",2.8,9.9,0,NA,NA,"SW",48,"SW","SW",24,20,76,71,NA,NA,NA,NA,7,8.4,0,0
26616,2016-04-05,"CoffsHarbour",15.8,26.4,0,NA,NA,"ENE",26,"WSW","E",9,17,59,49,1021.5,1018.9,NA,NA,24.4,25.4,0,0
5330,2010-01-02,"Nuriootpa",13.1,25.4,0,NA,NA,"W",46,"SSW","WSW",24,17,51,34,1016.7,1015.5,NA,NA,15.4,23.4,0,0
32273,2017-06-01,"Hobart",6.5,14.6,0,NA,NA,"N",41,"SW","ENE",9,17,75,54,1032.3,1030.1,6,6,7.8,13.8,0,0
46161,2014-10-29,"Hobart",6.6,19.9,5.8,NA,NA,"NW",63,"NNW","NNW",35,30,55,41,1009,1006,6,6,12.1,18.6,1,0
12575,2014-06-15,"Townsville",18,21.4,0.4,NA,NA,"SSW",41,"SSW","SSW",20,20,62,49,1018.1,1015.2,7,7,18.8,20.9,0,0
8819,2009-01-11,"Woomera",18.1,33.3,0,NA,NA,"SSE",44,"S","SSW",24,7,42,15,1009.9,1008.2,1,0,21.9,31.7,0,0
17956,2011-06-01,"Canberra",3,16.4,0,NA,NA,"E",30,NA,"SSE",0,13,85,54,1029.4,1027.9,5,7,11.2,14.7,0,0
21922,2017-02-01,"MountGinini",11,20.2,0,NA,NA,NA,NA,"NNW","WNW",17,13,71,69,NA,NA,NA,NA,14.7,17.1,0,0
1275,2011-07-24,"BadgerysCreek",3.7,14.3,0,NA,NA,"WSW",19,"WSW","WSW",7,9,85,53,1020.2,1017.9,NA,NA,8.1,12.9,0,0
27069,2014-01-06,"Brisbane",25.9,34.8,0,NA,NA,"W",46,"NE","ENE",2,11,68,66,1007.9,1004.9,6,6,29.4,30.3,0,1
32187,2010-08-21,"Witchcliffe",5.7,16.7,4.2,NA,NA,"WSW",39,"W","WSW",11,17,68,70,1016.6,1013.5,NA,NA,14.6,14.2,1,1
35108,2009-03-08,"Portland",12,17.1,0.8,NA,NA,"ESE",37,"SE","SE",11,20,81,68,1022,1021.9,7,6,13,15.5,0,0
19679,2014-02-14,"MountGambier",17,30.1,0,NA,TRUE,"NE",31,"E","NE",9,17,78,35,1006.4,1001.8,8,8,19.8,29.7,0,0
24337,2016-10-01,"SydneyAirport",12.4,22.5,0,NA,NA,"NW",76,"WNW","WNW",43,46,34,31,1005,1005.6,3,3,19.7,21,0,0
22689,2010-07-28,"Sydney",11.2,15.2,2.6,NA,NA,NA,NA,"N","NNE",4,11,96,90,1029.8,1024.8,8,8,12.3,14.4,1,1
31205,2009-06-27,"Portland",0.4,15.1,0.2,NA,NA,"WSW",15,"NNW","SSE",2,9,99,74,1008.3,1006.3,2,5,3.8,13.7,0,0
25313,2015-11-06,"PerthAirport",15,26.6,0,NA,NA,"SSW",44,"S","SW",15,28,57,50,1007.2,1003.6,7,3,19.9,25,0,1
44648,2011-03-29,"Sydney",17.1,24.8,10.8,NA,NA,"NE",43,"WNW","NE",4,24,94,59,1025.8,1022.3,NA,NA,19.4,24.3,1,0
39470,2011-11-29,"Woomera",24,31.5,0,NA,NA,"N",72,"N","NNW",17,46,15,33,1005.3,1004.6,8,8,28.4,27.8,0,0
48813,2015-10-24,"NorfolkIsland",18,22.9,7.6,NA,NA,"NW",41,"NW","W",19,24,91,79,1017.7,1015.2,7,2,21,21.6,1,0
32396,2014-07-08,"Penrith",1.9,17.6,0,NA,NA,"WNW",9,NA,"NW",0,2,86,38,NA,NA,NA,NA,6.3,17.2,0,0
34468,2012-09-10,"AliceSprings",2.4,26.6,0,NA,NA,"ENE",31,NA,"ESE",0,11,18,10,1022.7,1018,0,0,16.8,25.4,0,0
14860,2012-10-27,"Mildura",5.2,23.9,0,NA,NA,"SSE",37,"S","SSE",17,19,51,24,1023.2,1021.6,0,1,12.5,21.4,0,0
23314,2017-03-06,"Brisbane",22.7,31.5,0.2,NA,NA,"ENE",26,"W","E",2,15,62,52,1010.2,1007.7,5,2,26.9,30,0,0
10484,2012-11-03,"Watsonia",7.9,24,0.2,NA,NA,"N",26,"SE","NE",9,15,70,41,1018.9,1014.8,7,7,13.1,22.5,0,0
32159,2009-12-18,"Darwin",25.8,32.9,1.4,NA,NA,"N",35,"N","WSW",15,20,77,69,1011.3,1009.2,7,7,29.2,30,1,0
41779,2015-04-17,"AliceSprings",17.4,19,5.2,NA,FALSE,"SSW",26,"SSE","SSE",9,9,92,88,1018.5,1015.2,8,8,18.2,18.8,1,1
42600,2015-12-25,"Hobart",17.5,36,0,NA,NA,"NW",63,"NNW","N",28,33,27,18,1008.6,1002.4,0,6,23.7,33.7,0,1
24145,2014-06-12,"SalmonGums",6.2,14.6,0.8,NA,NA,"SSW",39,"SW","SSW",11,15,94,83,NA,NA,NA,NA,10.4,12.7,0,1
28476,2012-06-19,"PerthAirport",10.1,20.7,8.2,NA,NA,"WSW",43,"N","SW",13,31,97,68,1011.3,1011.2,7,3,16,18.9,1,1
35553,2009-03-18,"Richmond",15.1,26.7,0,NA,NA,"ENE",28,NA,"NE",0,9,74,48,1019.2,1015.5,NA,NA,19,25.6,0,0
555,2012-10-22,"Canberra",2.6,15.9,0,NA,NA,"S",59,"S","S",30,35,42,33,1017.6,1020.5,2,8,9.7,15.5,0,0
47671,2017-06-19,"NorfolkIsland",16.9,20.2,30,NA,NA,"NNE",61,"NE","NE",31,20,100,100,1014,1010.5,8,8,18.5,19.9,1,1
10059,2016-10-23,"CoffsHarbour",12,20.2,5.4,NA,NA,"SSE",57,"SW","SSE",24,28,41,48,1016.6,1015.9,NA,NA,16,19.4,1,0
19299,2015-12-30,"PearceRAAF",19.5,31.4,0,NA,NA,"ESE",52,"ESE","ESE",15,17,48,30,1010.7,1008.7,NA,NA,23.6,30,0,0
48009,2014-04-14,"Ballarat",9.6,17.9,0,NA,NA,"ESE",48,"SE","SE",35,26,71,49,1022.7,1021.9,NA,NA,12.8,17,0,0
41986,2015-06-12,"Mildura",3.9,21.2,0,NA,NA,"NNE",20,"E","NNE",6,13,91,46,1032,1028.4,5,NA,7.4,20.9,0,0
20383,2016-12-06,"MountGinini",11,14.2,34,NA,NA,"W",56,"W","W",19,19,99,88,NA,NA,NA,NA,11.8,12.9,1,0
47073,2013-05-27,"Townsville",14.7,27.2,0,NA,NA,"E",50,"SSW","E",13,22,48,47,1021,1018.7,4,5,21.7,25.8,0,0
36811,2013-07-05,"Sale",8.7,13,1.8,NA,NA,"W",80,"WNW","WNW",43,41,45,36,1005.1,1006.7,1,2,10.3,12.6,1,0
41824,2014-07-14,"Adelaide",6.1,11.9,0,NA,NA,"ENE",33,"NE","NNE",11,11,59,47,1029.5,1023.3,NA,NA,8.9,11.6,0,1
18670,2009-05-23,"Walpole",8.8,13.9,15.4,NA,NA,"SW",61,"SW","WSW",22,22,70,73,1006.1,1008.2,NA,NA,11.9,12.7,1,1
13223,2010-07-15,"MountGinini",-4.3,0.3,23.2,NA,NA,"WSW",46,"SW",NA,15,NA,88,91,NA,NA,NA,NA,-3.7,-2.2,1,1
34773,2012-10-06,"Penrith",15.6,18,0,NA,NA,"NNE",24,"N","E",2,6,98,98,NA,NA,NA,NA,15.9,17,0,1
36010,2015-06-20,"Mildura",2.7,12.6,0,NA,NA,"SE",22,"S","SSE",7,13,97,50,1028.6,1026.6,1,2,4.8,12.1,0,0
15213,2016-09-28,"SalmonGums",3.7,12.8,6.8,NA,NA,"SW",61,"WSW","SSW",28,28,77,56,NA,NA,NA,NA,6.5,10.1,1,1
17936,2015-11-12,"SydneyAirport",18.3,26.4,NA,NA,NA,"NNE",54,"NNE","NE",24,28,52,65,1020.3,1017.9,7,8,23.9,22.6,NA,1
36611,2011-10-09,"Townsville",20,34,0,NA,NA,"N",31,"NW","N",11,17,57,22,1012.9,1007.2,0,0,28,33.7,0,0
39083,2009-04-16,"MelbourneAirport",5.6,19.9,0,NA,NA,"NNW",59,"N","NW",31,31,52,35,1013.2,1010.4,7,3,12.3,18.7,0,0
32208,2009-08-24,"BadgerysCreek",10.1,23.5,0,NA,NA,"NW",83,"W","WNW",31,26,46,62,1005.6,1005.8,NA,NA,22.3,18,0,0
40950,2014-07-11,"Watsonia",7.2,13.5,1.2,NA,NA,"NNW",56,"N","N",15,24,78,76,1016.5,1014.6,5,2,9.9,12.4,1,1
6956,2015-08-26,"Uluru",8.7,21.1,0.4,NA,NA,"E",43,"SE","ESE",22,22,77,47,1022.9,1018.8,1,8,12.4,19.7,0,0
16846,2017-01-18,"Wollongong",23.2,27.1,0,NA,NA,"SSE",65,"SSW","S",31,24,72,70,1005.3,1007.7,NA,1,24.9,25.6,0,0
41145,2016-02-09,"Cairns",24.3,31.4,1.2,NA,NA,"SSE",39,"SSE","SSW",17,15,72,93,1009.1,1007.3,5,8,29.2,26.3,1,1
24355,2016-06-26,"Katherine",17.4,34.5,0,NA,NA,"ENE",28,"E","NE",9,11,72,NA,1014.3,1010.4,2,NA,23.3,NA,0,0
38314,2013-05-12,"AliceSprings",14,16.5,11,NA,FALSE,"SSE",44,"ESE","ENE",9,9,94,95,1021.4,1019.9,8,8,14.5,15.9,1,1
30645,2010-07-23,"NorfolkIsland",15.5,18.9,0,NA,NA,"SW",48,"WSW","WSW",22,28,63,65,1020.9,1018.8,3,4,16.9,17,0,0
2872,2015-07-26,"Moree",11.6,18.7,NA,NA,NA,"SW",30,NA,"WSW",0,17,93,48,1022.4,1020.5,8,NA,13.3,18.4,NA,1
38596,2017-03-08,"Nuriootpa",16.3,33.5,0,NA,NA,"SE",35,"ESE","E",13,9,49,20,1014.4,1012.3,0,NA,22,31.2,0,0
35088,2014-08-11,"Ballarat",0.5,7.9,3.2,NA,NA,"SSE",43,"SSW","S",11,30,99,93,1030.8,1030.4,8,8,3.3,5,1,1
36346,2010-08-13,"Bendigo",7.1,14,0,NA,NA,"WSW",24,"WSW","WNW",15,9,87,65,1017.5,1014,6,7,9.2,12.6,0,0
45733,2009-03-31,"Canberra",13.5,22.8,0,NA,NA,"ESE",52,"SSE","ESE",15,26,74,38,1024.5,1022.3,7,4,16.7,22.3,0,0
30473,2015-12-23,"CoffsHarbour",19.1,24,22,NA,NA,"WSW",39,"WSW","SW",30,20,90,80,1016.1,1014.7,8,8,19.2,22.7,1,1
16630,2009-10-15,"SalmonGums",3.2,21.8,0,NA,NA,"SE",39,"SE","SSE",11,13,59,34,NA,NA,NA,NA,14.8,20.7,0,0
27205,2015-12-13,"Perth",17,26,0,NA,NA,"SW",33,"SSW","SW",15,19,59,50,1014.7,1013,4,1,22.9,24.4,0,0
11502,2010-08-27,"Melbourne",7.2,13.8,0,NA,NA,"SW",50,"WSW","SSW",24,24,64,57,1009.6,1013.2,6,NA,9.6,11.8,0,0
31622,2011-03-20,"Portland",13.5,27.4,0.2,NA,NA,"NE",24,"NNE","NE",9,9,99,55,1009.7,1006.4,3,7,15,27,0,1
44399,2015-12-05,"Penrith",12.4,31.8,0,NA,NA,"ENE",26,"NE","S",4,6,62,28,NA,NA,NA,NA,20.2,30.1,0,0
46387,2013-05-11,"Dartmoor",16.4,25.5,0,NA,NA,"N",52,"N","N",13,22,48,31,1022.9,1017.8,NA,NA,18.3,25,0,1
43124,2010-10-03,"Melbourne",11.1,25,0,NA,NA,"N",48,"NE","N",9,28,63,34,1027.8,1024.1,NA,NA,15.7,23.7,0,0
30989,2011-10-14,"MountGambier",9.5,25,0,NA,NA,"WNW",50,"NE","NNW",22,24,55,33,1010.7,1007,3,7,17.2,24.2,0,1
21618,2014-01-16,"Perth",18.7,25.6,0.2,NA,NA,"SW",41,"SSW","SSW",11,22,51,46,1012.8,1012.3,4,1,22.7,23.7,0,0
3774,2013-11-11,"Portland",9.8,17.1,0.4,NA,NA,"SE",59,"E","SE",22,33,68,64,1026.1,1023.9,1,7,14,15.9,0,0
41890,2012-01-14,"GoldCoast",19.9,28.3,0,NA,NA,"ENE",33,"E","ENE",7,19,55,58,1015.6,1012.8,NA,NA,24.9,25.7,0,0
37375,2015-10-26,"Albany",13.6,17.5,0.4,NA,NA,NA,NA,"SSW",NA,35,NA,76,NA,1023.3,1021.2,8,NA,16.1,NA,0,1
45466,2015-03-29,"GoldCoast",23.8,28.3,0,NA,NA,"ENE",31,"ENE","ENE",19,17,59,52,1023.5,1021.1,NA,NA,26.4,27.1,0,0
45590,2016-06-05,"MelbourneAirport",10.3,14,4,NA,NA,"N",26,"N",NA,17,0,91,96,1006,1003,8,8,13.7,13.2,1,1
31945,2010-07-27,"Darwin",25.2,34.2,0,NA,NA,"E",52,"ESE","ENE",22,30,63,40,1015,1010.8,5,3,26.5,32.8,0,0
18460,2009-12-06,"NorahHead",19.3,26,0.2,NA,NA,"NE",44,"ENE","NE",9,24,72,70,1017.4,1015.5,NA,NA,23.4,24.1,0,0
35634,2016-09-03,"Ballarat",3.3,12.6,0,NA,NA,"W",41,"WSW","W",11,19,98,71,1008.9,1009.4,4,8,6.8,11.3,0,1
43939,2011-09-30,"Richmond",12,19.8,0.2,NA,NA,"W",54,"W","W",22,31,49,28,1006.1,1003.9,NA,NA,14.8,19.3,0,0
13274,2010-10-31,"Albany",8.3,19.1,0,NA,NA,NA,NA,"NNE","ESE",6,30,52,60,1028.2,1023.8,0,0,17,18,0,0
44621,2011-02-24,"MountGinini",9.1,19,0.6,NA,NA,"WSW",41,"WSW","SSW",17,17,92,58,NA,NA,NA,NA,10.8,18.2,0,0
39033,2013-07-12,"MountGinini",-0.5,7.3,0,NA,NA,"WSW",39,"WSW","W",19,9,95,61,NA,NA,NA,NA,2,6.4,0,0
44423,2012-06-08,"Sale",5.6,13.5,0,TRUE,NA,"W",43,"NW","W",17,24,83,70,1026.8,1025.1,6,3,7.8,13.2,0,0
14080,2017-01-18,"PearceRAAF",NA,34.9,NA,NA,NA,"E",61,"ENE","WNW",26,15,43,23,1010.6,1006,NA,7,23.9,33.2,NA,0
42530,2015-10-11,"Hobart",9.3,17.8,0,NA,NA,"SE",35,"SE","SE",7,22,89,62,1015.2,1012.9,6,4,11.6,16.5,0,1
12886,2015-04-16,"MountGambier",11.6,16.9,0.2,NA,NA,"S",26,"SSW","S",11,17,68,59,1027.2,1025.5,7,7,13.7,15.2,0,0
35890,2011-03-01,"Launceston",11.5,18.3,0,NA,NA,"SW",54,"NW","WSW",15,28,70,29,999.4,1004.8,NA,NA,13.8,16.4,0,0
21046,2017-05-16,"SydneyAirport",10.8,20.2,0.2,NA,NA,"W",35,"W","S",22,20,59,58,1017.9,1016.6,1,1,15.7,18.3,0,0
17794,2016-11-14,"Sale",11.1,19.1,13.8,NA,NA,"W",52,"SSW","WSW",19,31,76,60,1007.7,1009.9,8,6,14.5,17.6,1,1
4320,2015-10-04,"Dartmoor",7.1,25.8,0,NA,NA,"NW",31,NA,"W",0,17,86,41,1022.2,1020.3,NA,NA,11.5,24.9,0,0
40871,2016-03-05,"Brisbane",20.5,28.6,0,NA,NA,"SE",26,"SE","SE",9,15,65,62,1020.8,1018.3,7,7,25.9,26.7,0,1
28768,2017-06-24,"Woomera",11.5,20.9,0,NA,NA,"W",33,"WSW","WSW",9,20,61,35,1019.5,1017.5,7,NA,12.5,20.7,0,0
30018,2017-05-02,"Moree",13.8,26.6,0,NA,NA,"SSW",43,"NNE","NNE",22,15,70,43,1019.6,1016.5,8,1,19.5,26,0,0
16835,2016-11-13,"Perth",11.6,31.1,0,NA,NA,"SW",31,"E","SSW",13,13,44,32,1023,1017.7,0,1,21,29,0,0
959,2013-09-02,"Melbourne",14.8,21.2,0,NA,NA,"N",46,"W","S",9,15,72,58,1030.8,1029.3,0,0,16.4,19.1,0,0
5920,2014-06-27,"SalmonGums",7.1,13.4,2,NA,NA,"SW",50,"W","SW",19,26,79,54,NA,NA,NA,NA,10.1,12.3,1,0
9967,2016-04-16,"Sydney",16.6,25.5,0,NA,NA,"SSE",28,"W","ENE",7,11,69,49,1021.2,1017.8,6,7,19.8,24.7,0,0
14994,2012-01-12,"PerthAirport",19.8,36.1,0,NA,NA,"E",56,"ENE","E",28,24,44,20,1014.8,1011.1,0,1,27.3,35.4,0,0
22069,2010-04-04,"Dartmoor",10.3,25.2,0,NA,NA,"SE",28,"E","E",19,13,84,49,1020.1,1015.6,NA,NA,15.5,24.2,0,0
28543,2013-06-16,"Perth",2.6,18.4,0,TRUE,NA,"W",22,"NE","SSW",6,9,86,52,1021.3,1018,1,1,9.4,18,0,1
43923,2012-03-05,"Albany",17.1,32,0,NA,NA,NA,NA,"SSE","ESE",6,31,65,57,1017,1012.9,0,0,23,26.6,0,0
47033,2011-10-02,"Tuggeranong",5.5,15.1,1.4,NA,NA,"SSE",48,"S","SSE",20,19,64,51,1016.6,1017.3,NA,NA,9.8,14,1,1
41409,2013-12-06,"Brisbane",17.6,29.8,0.8,NA,NA,"WSW",28,"SW","E",9,15,24,36,1013.7,1012.1,5,1,23.4,25.6,0,0
16194,2009-01-17,"Moree",15,35.6,0,NA,NA,"E",57,"SSE","WSW",9,24,32,11,1011.7,1009.4,0,1,25.6,34.2,0,0
39307,2014-12-05,"Bendigo",16.7,30,0,NA,NA,"SSE",46,"SSE","WSW",13,13,66,34,1007.1,1003.8,NA,8,21.5,27.8,0,0
16062,2011-11-21,"Mildura",9.5,25.5,0,NA,NA,"SSW",28,"SSE","SSE",13,9,53,25,1020.1,1016,7,7,15.1,24,0,0
38175,2010-11-09,"Penrith",16.7,25.8,12.2,NA,NA,"ENE",20,"S","ENE",13,7,92,63,NA,NA,NA,NA,20.4,24.4,1,0
35630,2009-09-08,"Mildura",7.2,18.6,0.2,NA,NA,"SW",39,"SW","SW",17,20,64,30,1017.5,1015.4,1,2,11.3,17.8,0,0
6110,2015-12-30,"Albury",15.7,34.3,0,NA,NA,"ESE",26,"SSE","NW",7,7,47,20,1018.1,1014.9,NA,NA,23.4,33.1,0,0
32152,2012-06-13,"SydneyAirport",11.4,15.3,12.2,NA,NA,"SSW",41,"S","SSW",24,20,81,92,1021,1019.2,6,6,14.8,14.5,1,1
17599,2017-01-12,"Sydney",22.3,28.4,0,NA,NA,"E",31,"SSE","E",7,20,68,52,1012.4,1010.7,7,2,24.7,26.8,0,0
14625,2013-07-03,"AliceSprings",0.4,21.2,0,NA,NA,"NE",24,NA,"NNE",0,4,60,20,1024.2,1019.2,0,0,7.9,20,0,0
32819,2009-03-06,"SydneyAirport",14.1,23.7,17.6,NA,NA,"ENE",43,"NW","ESE",11,20,61,45,1013.5,1011.4,1,1,18.6,22.8,1,0
9016,2014-01-22,"Williamtown",22.2,25.6,1,NA,NA,"SE",50,"SSE","SE",26,31,71,59,1016.6,1018.8,8,8,24.2,23.7,0,0
13730,2009-05-17,"MountGambier",7.9,16,2.2,NA,NA,"SSW",33,"NW","SSW",7,22,90,90,1023.1,1021.7,8,7,11.6,13.8,1,0
8015,2014-06-01,"Witchcliffe",10.7,18.4,11,NA,NA,"NW",33,"W","WSW",19,11,73,88,1016.4,1017.3,NA,NA,17.1,15.9,1,0
16517,2011-02-25,"BadgerysCreek",12.8,32,0,NA,NA,"NE",35,"NNE","NNE",9,13,75,33,1014.9,1011.7,NA,NA,20.3,31.4,0,0
8926,2010-08-18,"CoffsHarbour",4.7,21.7,0,NA,NA,NA,NA,"N","NNE",4,26,58,44,1022.9,1017.1,1,1,16.5,21.1,0,0
7445,2013-03-01,"Wollongong",15.2,19.9,43.8,NA,NA,"S",72,"S","SSW",50,50,95,76,1016.7,1018.3,8,8,17.9,18.6,1,1
4733,2014-05-29,"Canberra",0.6,16.7,0,NA,NA,"WNW",15,"SE","SW",7,9,96,58,1025.2,1023.5,NA,NA,6.8,14.4,0,0
29311,2014-05-11,"Newcastle",13.8,23,1.8,NA,NA,NA,NA,"NW",NA,4,0,85,93,NA,NA,7,7,16.2,16.7,1,1
37256,2009-02-20,"Wollongong",18.5,24.9,5.8,NA,NA,"ENE",30,"NNE","E",7,13,78,73,1011,1011.3,NA,NA,21.8,24.5,1,1
23306,2014-02-22,"Sale",10.3,22.6,0,NA,NA,"W",43,"W","W",24,24,73,46,1023.6,1022.4,7,3,15,21.3,0,0
11888,2010-11-14,"PerthAirport",14,28.8,0,NA,NA,"ESE",72,"E","SSE",33,20,35,17,1018.3,1015.4,4,7,21.4,27.7,0,0
35599,2011-12-23,"AliceSprings",18.2,39.1,0,NA,NA,"ESE",54,"E","E",28,17,14,10,1007.7,1004.2,0,1,32.7,37.5,0,0
14543,2011-02-05,"Townsville",24.4,29.9,23.4,NA,NA,"NE",43,"NNE","ENE",20,20,88,75,1013.3,1010.3,5,3,25.6,29,1,1
46497,2009-07-02,"Bendigo",8,10.9,7,NA,NA,"NW",46,"WNW","NW",20,20,89,82,1007.9,1005.1,8,8,8.3,10.3,1,1
26230,2013-05-22,"Albany",12.6,21.5,0.4,NA,NA,NA,NA,"NNW","NNW",4,2,88,63,1024.9,1022.9,7,5,14,20.1,0,0
28715,2014-05-06,"AliceSprings",9.7,23.2,0,NA,NA,"E",26,"ENE","E",7,15,55,37,1022.4,1018.6,6,6,17.3,22.3,0,0
18612,2010-07-10,"NorfolkIsland",12.8,17,0.2,NA,NA,"SE",50,"SE","SE",24,30,66,69,1021.7,1020.2,7,7,15.1,15.1,0,0
31008,2011-09-04,"Canberra",-0.7,20,0,NA,NA,"NNW",41,"WSW","NW",2,24,78,43,1027.6,1024.8,5,6,9,18,0,1
8520,2015-12-26,"Albury",18.8,23.1,3.2,NA,NA,"W",52,"N","WNW",20,24,89,71,1004.4,1005.1,8,7,19.2,19.8,1,1
48365,2010-05-02,"Canberra",1.7,21.2,0,NA,NA,"NW",26,"SSE","NNW",6,15,87,41,1026.8,1024.2,1,1,8.6,20.6,0,0
11410,2013-11-30,"Cobar",13,30.2,0,NA,NA,"SSE",30,"SSE","S",13,13,34,9,1016.1,1013.7,0,0,18.4,28,0,0
36339,2011-03-05,"Adelaide",13.8,26.2,0,NA,NA,"E",43,"ENE","E",19,13,56,31,1020.6,1018.5,NA,NA,16,24.4,0,0
13042,2012-03-29,"MelbourneAirport",10.1,25.3,0,NA,NA,"NNE",35,"N","NNE",19,19,64,46,1018.9,1016.6,6,7,16.9,24.3,0,0
1640,2010-06-19,"GoldCoast",14.6,21.7,0.2,NA,NA,"NE",17,"W","ENE",9,13,59,54,1018.9,1017.9,NA,NA,17.8,20.3,0,0
30747,2015-01-22,"Newcastle",20.1,29.3,0,NA,NA,NA,NA,NA,"SE",0,19,72,61,NA,NA,1,7,25.5,28.6,0,0
29369,2011-03-09,"Mildura",18.5,22.8,0.8,NA,NA,"NNE",39,"E","E",11,6,96,83,1011.2,1010.1,8,8,18.6,21.9,0,1
28490,2011-08-27,"Launceston",5.5,13.8,0,NA,NA,"NNW",39,"NW","NNW",11,19,94,84,1017.9,1015.5,NA,NA,9.1,13,0,1
49287,2014-08-09,"MountGambier",4.5,15.6,0,NA,NA,"SW",39,"N","NNW",20,19,78,64,1025,1021.7,7,7,9.7,14.7,0,1
33743,2014-04-05,"Newcastle",NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
6142,2016-07-19,"Albury",7.3,15.2,5,NA,NA,"NNW",17,"S","NE",7,7,100,88,1023.3,1021.8,8,8,10.9,14,1,0
13947,2010-08-13,"Portland",7,12,4.2,NA,NA,"N",35,"NNW","NNW",7,9,NA,82,1016.3,1013.1,7,8,NA,10.6,1,0
30704,2014-03-21,"CoffsHarbour",17.9,25.4,34.2,NA,NA,"SSE",28,"S","S",7,20,95,76,1021.5,1018.5,8,6,20.5,24,1,1
15160,2011-11-06,"Darwin",25.8,33.1,0,NA,NA,"WNW",35,"WNW","NW",9,19,64,65,1010.1,1007.2,5,7,30.5,31.3,0,1
16998,2009-10-18,"NorahHead",13.6,19.9,17.6,NA,NA,"S",44,"WSW","ESE",9,15,89,63,1027,1025.4,NA,NA,15.4,18.9,1,0
28248,2017-04-01,"Sydney",14.5,25.6,0,NA,NA,"SSE",35,"W","ESE",17,17,63,48,1018.2,1016.6,1,2,17.1,22.5,0,0
18501,2009-10-05,"Sydney",13.1,20.2,3.4,NA,NA,NA,NA,"W","E",13,11,91,65,1020.3,1017.1,7,7,14.2,18.4,1,1
27858,2014-07-04,"Cairns",19.4,26.5,4.2,NA,NA,"S",43,"SSE","S",19,19,83,70,1018,1015.5,6,6,21.9,24.3,1,0
14025,2012-07-25,"Perth",0.4,15.9,0,NA,NA,"S",24,"NE","SSW",7,15,76,63,1031.9,1030.4,1,5,8.7,14.4,0,0
4567,2010-06-15,"CoffsHarbour",9.8,17.4,3.8,NA,NA,"SSW",31,"SW","W",19,15,76,89,1031.2,1028.5,5,7,15,14.6,1,0
41448,2013-10-01,"Launceston",13.3,16.7,28,NA,NA,"NW",61,"NNW","NW",26,19,90,53,987.3,995.8,NA,NA,14.5,14.7,1,1
12792,2012-02-27,"Newcastle",20,29.9,0,NA,NA,NA,NA,NA,NA,0,NA,75,NA,NA,NA,7,NA,22.7,NA,0,0
9113,2016-12-26,"Watsonia",24.1,30.8,NA,NA,NA,NA,NA,"E","WSW",7,13,37,80,1008.2,1011.3,7,8,29.4,20.1,NA,1
16818,2014-02-27,"SydneyAirport",20.3,21.8,6.2,NA,NA,"S",54,"S","SSE",33,35,90,83,1017.3,1019.2,7,7,21.3,20.7,1,0
34190,2015-04-17,"WaggaWagga",14.8,18.4,6.2,NA,NA,"ENE",24,"ESE","ENE",11,13,93,93,1024.2,1018.9,8,8,15,18.4,1,1
27887,2012-01-11,"Witchcliffe",14.9,33.9,0,NA,NA,"N",33,"ENE","W",13,17,45,31,1017.3,1015.5,NA,NA,25.8,30.3,0,0
41434,2010-03-14,"SydneyAirport",17.5,24,4.2,NA,NA,"SSW",30,"ESE","SE",19,19,56,50,1030.7,1028,2,6,22.1,23.3,1,0
8011,2012-03-08,"Portland",12.1,22.2,0,NA,NA,"E",43,"ENE","SE",13,19,84,53,1022.5,1018.5,1,NA,15.2,21.4,0,0
29871,2015-01-25,"NorfolkIsland",22.4,24,4.8,NA,NA,"ENE",59,"ENE","NE",37,33,83,74,1013.2,1010.9,8,8,22.8,22.1,1,0
23743,2010-05-12,"Melbourne",8.5,16.1,0,NA,NA,"SW",33,"W","SSW",22,19,74,62,1023.5,1023.2,4,5,10.1,14.1,0,0
5010,2010-02-01,"Brisbane",22,28.2,17.4,NA,NA,"ENE",46,"E","ESE",22,20,69,60,1009.3,1008.3,8,7,26.2,26.5,1,1
